,theta,phi,xoff,yoff,zpush,xshear,yshear,Bx00,Bz00,Bx01,Bz01,Bx10,Bz10,Bx11,Bz11,Temp0,Temp1,Fx,Fy,Fz,Tx,Ty,Tz,X,Y,Z,U,V,W
127,0.0755,3.141592653589793,0.0,0.0,-0.1,-0.6,0.0,6.353236635928741,11.75963688473392,-6.584819539439211,13.82364394857365,-6.488690787038639,12.453420771738871,6.864466819149967,14.313628818770898,755.0,755.0,0.0158,0.0038,0.01,-0.0225,0.0569,0.0526,-6.07206181854,-0.199752789957,0.100038180791,-7.50697920666e-05,4.32591328798,2.87411496689e-05
128,0.001,4.188790204786391,0.0,0.0,-0.1,0.0,0.6,6.3488671471832605,11.75096458614636,-6.567341584457289,13.81930779927987,-6.471212832056716,12.44908462244509,6.842619375422564,14.304956520183335,755.0,755.0,0.0047,0.0021999999999999,0.0118,-0.0414,0.0092,0.0345,-0.0351102458995,0.539459440209,-0.0999843834769,-0.0496645401276,0.0286698883171,5.41629916855e-05
129,0.001,5.759586531581287,0.0,0.0,0.9,-0.6,0.0,19.503818430690085,31.2344021096829,-22.332549774482167,31.76806393208754,-11.78710927799607,11.033349710365831,11.857062448785364,15.18116029751083,756.0,756.0,0.6784999999999999,0.0115,-6.962000000000001,0.9684,26.989,0.1045999999999999,-0.538605969104,-0.0354608507372,0.900032703926,-0.0286332138719,-0.0496128803707,1.09519358207e-05
130,0.001,5.759586531581287,0.0,0.0,0.45,-0.6,0.0,10.130093544924664,16.41769378844841,-10.80776488694595,19.15108361052095,-9.841536715418824,15.432805709701636,10.348697203641208,18.135824533751148,756.0,756.0,0.0462999999999999,0.0131,-3.0027,-0.6464000000000001,0.8934000000000001,0.0050999999999999,-3.08430815077e-05,3.01485716387e-05,0.449985806406,-0.0286567732729,-0.0496348650783,2.03067884681e-06
131,0.001,1.0471975511965976,0.0,0.0,0.7333333333333333,-0.6,0.0,16.216019403593258,26.782881542307617,-18.218428917436803,28.66588341973537,-10.226279154759943,11.258962838536897,10.427394520779163,14.51299834100421,756.0,756.0,0.6515,0.0706,-5.294300000000001,-1.1273,25.953599999999994,0.0279999999999999,-0.564691873191,0.0612085851181,0.733367394936,0.0496316989151,-0.0286501119028,-2.73491070855e-05
132,0.0755,0.5235987755982988,0.0,0.0,0.9,0.0,0.0,15.520859768874647,30.0499331867848,-20.592464651098474,23.31191033967582,-14.226726109272704,11.870721513000753,12.202456229557503,22.43982882501458,756.0,756.0,-0.1185,0.0342,-7.4681,-4.631099999999999,-4.8511,-0.0819999999999999,4.43179639076,2.47440018336,1.09428936893,2.16137979995,-3.74537785972,-1.75531597513e-05
133,0.0755,0.5235987755982988,0.0,0.0,0.45,0.0,0.0,7.292618054783919,14.044417228648916,-7.965917323630875,15.055337591415428,-7.030293664324065,12.022576503115893,7.0521540301957195,15.159466727494381,756.0,755.0,-0.0470999999999999,-0.0202,-0.8146999999999999,-0.703,0.0972999999999999,0.0524999999999999,-4.0291956511e-05,1.70032543403e-05,0.45000724915,2.16136891379,-3.74537005296,-5.46253321115e-05
134,0.001,4.188790204786391,0.0,0.0,0.2333333333333333,-0.6,0.0,8.766006714533427,15.931757820079957,-9.308143788150456,18.387469945941955,-7.205176591297301,11.879398941007333,7.5855469574640875,13.96198166258641,756.0,755.0,0.4981,0.0707,-1.8703,-1.2611,20.0834,0.0876999999999999,-0.635164719568,-0.0608750397242,0.233363376146,-0.0496086866191,0.0286570205692,-4.70821969597e-05
135,0.0755,0.5235987755982988,0.0,0.0,-0.1,0.0,-0.6,6.431887433347391,12.457756921032653,-7.026137902732748,14.001426069618669,-6.7727075554948755,12.184579515524453,6.798924487967759,14.712554553798745,755.0,755.0,0.0251,0.1006,-0.351,-4.5624,1.3214,0.1246,4.36671729021,1.83681167562,0.0999757361983,2.16137168637,-3.74538144076,-9.71905360412e-06
136,0.0755,4.188790204786391,0.0,0.0,0.2333333333333333,-0.6,-0.6,7.415036103665183,15.00327302337595,-8.455589519155934,15.233224865550307,-7.296990127958249,11.692834238865872,7.069642322893043,15.54127355978388,756.0,755.0,0.2962,0.2958999999999999,-1.2403000000000002,-10.8018,10.9798,0.1053999999999999,-3.44814971139,-5.38716901571,0.431431339739,-3.74537601029,2.16138674749,-2.44431933084e-05
137,0.001,4.71238898038469,0.0,0.0,-0.1,0.6,-0.6,6.353236635928741,11.872376766372225,-6.628514426894017,13.858333142923899,-6.440626410838353,12.275638650693853,6.746490623021992,14.200888937132593,755.0,755.0,0.0047,0.0007,0.0143,-0.0657,0.0118,0.0455,0.59732558298,-0.674293838265,-0.100400016443,-0.0572995967762,1.55919460224e-05,-1.23660804911e-05
138,0.001,0.0,0.0,0.0,0.4,-0.6,0.6,11.857062448785364,15.220208723540438,-9.535491593215664,25.641799759442414,-6.837922444653506,14.274369070823273,9.62293305670228,11.788285946938247,756.0,755.0,0.5435000000000001,-0.3542999999999999,-2.9902,17.0636,22.639,0.2738,-0.52963298874,0.59997000014,0.400034983692,6.13223953071e-07,-0.0572971421101,5.05349747457e-07
139,0.0755,3.141592653589793,0.0,0.0,0.0666666666666666,0.6,-0.6,6.3925620346380665,12.830665760297814,-7.598540928390702,13.207910748856756,-7.7907984331918465,12.869691103941843,7.179070008824568,17.010713679502643,755.0,755.0,-0.108,0.2448999999999999,-1.0555,-11.5589,-7.238899999999999,-0.2646,-4.88439942977,-0.799433813577,0.265703038529,-6.72944462504e-06,4.32582329551,-2.00919486947e-06
140,0.0755,3.141592653589793,0.0,0.0,0.0333333333333333,0.6,-0.6,6.348250249128447,11.697172952869161,-6.5974584200653075,13.771078246441663,-6.584342200542315,12.60396417955672,6.929735981314455,14.51299834100421,756.0,755.0,0.0148,0.0024,0.0165999999999999,-0.0454,0.0615,0.0554,6.98636870522e-06,-1.00179521872e-05,0.0333321698646,-3.54683035854e-06,4.3258253332,1.34488198278e-05
141,0.001,0.5235987755982988,0.0,0.0,0.5666666666666667,-0.6,0.0,12.932592449670762,22.669780667188938,-14.580864036393505,24.13626600030087,-9.32126000767345,11.762253662918509,9.37372488576542,15.103063445451616,756.0,756.0,0.5881000000000001,0.1401,-4.178299999999999,-3.9794,23.6462,-0.0257,-0.538903878121,0.0352142693027,0.566699970376,0.0286429798196,-0.0496151323136,3.34701751041e-06
142,0.0755,0.0,0.0,0.0,0.4,0.6,0.0,8.062102933466154,14.599772621070004,-9.544235739564325,14.955547169339763,-10.584789155055075,15.758209259948368,10.020791715566391,21.298747042149376,756.0,755.0,-0.3634,0.1632,-2.9471,-8.8505,-15.2199,-0.0854,5.71068066241,-0.19944851418,0.597131667966,7.68766355512e-07,-4.32584774251,1.85795951026e-05
143,0.001,3.665191429188092,0.0,0.0,0.9,-0.6,0.0,19.436608096830792,30.263060704678683,-22.17076971297287,31.687000442325306,-11.741583644360533,11.161430077711792,11.846575450420389,15.233550425006097,757.0,756.0,0.6633000000000001,0.0094,-6.895999999999999,1.0758,26.032400000000003,0.1052,-0.621125672971,-0.0335322959438,0.896787609783,-0.0286474143062,0.0496190530188,-4.82838814054e-07
144,0.001,0.0,0.0,0.0,0.5666666666666667,0.6,0.0,8.796611226753743,12.556238325520532,-9.754095251932208,13.97499780459628,-13.509706108682439,20.89958535384672,13.688961108830005,26.05831630375823,756.0,756.0,-0.5111,0.0518,-4.1967,-4.482799999999999,-23.9077,-0.1475,0.670495799937,-2.65450550026e-05,0.566705675475,-4.36015707579e-06,-0.0572918290626,2.40556734066e-06
145,0.001,0.0,0.0,0.0,0.2833333333333333,0.6,0.0,8.569263421688538,14.916498743310155,-9.137632934351553,17.23337202106688,-8.28507866535703,13.788433102454821,8.621728299780507,16.287532368349716,756.0,756.0,0.2447999999999999,0.0515,-1.9435,-1.4382999999999997,9.0825,-0.0173,-3.64990495227e-06,1.24719108412e-05,0.283338746127,4.46043352357e-06,-0.0572955195656,2.50253875286e-07
146,0.0755,0.0,0.0,0.0,-0.1,-0.6,0.6,6.846666591002168,12.295915485323148,-6.929735981314455,14.873111603277259,-6.579970127367984,12.629996463576457,7.135223420508006,14.13119150871471,756.0,755.0,0.1142,-0.0435999999999999,-0.4049,2.3883,5.313599999999999,0.0019999999999999,4.47306764605,0.400580129158,0.0999767495571,-2.04565688564e-07,-4.32585432246,-1.51118612988e-05
147,0.0755,4.188790204786391,0.0,0.0,0.5666666666666667,0.6,0.0,9.019586958644618,13.48038440822125,-9.90711781303379,14.096481796688394,-12.884499644753122,19.198809464557137,13.024405986331711,26.06265501776152,756.0,756.0,-0.2981999999999999,0.3203,-4.2461,-14.124400000000003,-16.1231,-0.2658999999999999,-2.26079610124,-4.80882045083,0.76287722638,-3.74537591877,2.16137485716,-4.11220003177e-05
148,0.0755,5.235987755982988,0.0,0.0,0.2333333333333333,-0.6,0.0,8.866564397543037,16.131338664231286,-9.238190617361163,18.092437393718253,-7.2620135425636025,11.922786081040229,7.847871347923941,14.283046498829853,756.0,755.0,0.4668,0.1848999999999999,-1.9735,-4.866,19.6959,0.2885999999999999,1.84933289164,-4.78718353808,0.431420841974,-3.74539072988,-2.16137494843,2.13042846924e-06
149,0.0755,5.235987755982988,0.0,0.0,0.1166666666666666,-0.6,0.0,6.584342200542315,11.836011800974434,-6.60620256641397,14.287385212833142,-6.435691712615065,12.6126416075633,7.039037810672727,14.126852794711422,756.0,755.0,-0.0052,0.0149,0.0004,-0.2139,-0.0853,0.036,-9.06071415585e-06,3.37349384154e-05,0.116671710066,-3.74538928315,-2.16135612829,-1.81811269155e-05
150,0.0755,1.5707963267948966,0.0,0.0,0.2333333333333333,0.0,0.6,8.617356226606177,13.363239130132426,-8.188893055521751,18.539324936057096,-7.388803664619198,14.447917630954864,8.591123787560191,14.283046498829853,756.0,755.0,0.2247,-0.2608999999999999,-1.8302,10.275299999999998,9.0743,0.1169,-0.199403368424,5.69809577497,0.431418203308,4.32583369385,2.92996434718e-07,-3.42260901014e-06
151,0.0755,3.665191429188092,0.0,0.0,0.4,-0.6,-0.6,8.652332812000823,19.229180462580167,-11.065717204231474,16.795161906734617,-8.512426470422236,11.176527272474392,7.327594640178566,17.020775034905682,756.0,755.0,0.5053,0.4667,-2.4619,-18.3479,18.5813,-0.1129,-5.39634909504,-3.41938603293,0.594314440228,-2.16138510774,3.74538037391,1.89219666409e-05
152,0.0755,3.141592653589793,0.0,0.0,0.4,-0.6,0.6,9.894001593510795,14.391514348912096,-8.700425616918464,20.88656921183685,-6.868526956873822,13.879546096523907,8.757262568184766,13.211384140017284,756.0,755.0,0.5248,-0.2139999999999999,-2.1278,10.1647,21.365100000000005,0.0315,-6.4834122325,0.177731743666,0.558933753679,1.74873859232e-05,4.32576401098,-9.61994773792e-05
153,0.0755,4.71238898038469,0.0,0.0,0.7333333333333333,0.0,0.6,14.94820838777196,14.013650832692985,-10.284822335280035,30.740601470352857,-8.464964363575868,20.456109889606363,13.889541010001748,12.845846596635235,757.0,756.0,0.2666,-0.2621,-5.2791,14.415400000000002,12.4832,0.0052,-0.757979842689,-4.87129519179,0.881899895195,-4.3258307947,-1.57920363878e-08,4.09765477587e-06
154,0.0755,4.71238898038469,0.0,0.0,0.3666666666666666,0.0,0.6,6.628062932285624,11.675479382852714,-6.549365615147668,14.382836920905516,-6.440063785789396,12.799206309704758,7.126479274159345,14.113836652701552,756.0,755.0,0.0015,0.0104,0.0005,0.0356,0.0404,0.0351999999999999,1.01539906434e-05,3.03431002599e-06,0.36666911589,-4.32583360178,-6.79692448987e-06,3.17444948317e-06
155,0.001,4.188790204786391,0.0,0.0,0.4,0.6,-0.6,6.653855709043357,14.430413682735898,-9.637372864577591,11.608581885570334,-12.039060428196791,15.033851559360535,9.274276201953922,26.403663062093784,757.0,756.0,-0.3959,0.4540999999999999,-3.1844,-22.0003,-19.6659,-0.2162,0.56472287847,-0.660941992696,0.40004008883,-0.0496199282172,0.0286515691738,-9.04412065807e-06
156,0.0755,3.141592653589793,0.0,0.0,0.5666666666666667,0.6,0.0,8.350659762971993,13.679965252372577,-10.309348545072229,12.825238593724498,-13.653984523435359,18.67382507015908,12.399199522402393,27.75041476504123,756.0,756.0,-0.2131,0.2411,-4.4419,-12.1677,-13.584300000000002,-0.2005,-4.9220186721,-0.199432398793,0.762855987963,-2.46284412259e-06,4.32582311842,1.34313033941e-05
157,0.0755,3.141592653589793,0.0,0.0,0.2833333333333333,0.6,0.0,6.343878175954116,11.58002767478034,-6.536249395624675,13.658271682356128,-6.663039517680271,12.838254735734367,7.060898176544382,14.716917899158828,756.0,756.0,0.0138,0.003,0.0108,-0.0035,0.0216,0.0515,2.12155678291e-05,-4.24679649241e-06,0.283331924084,-4.39239237991e-06,4.32583588563,-1.11755789931e-05
158,0.0755,5.759586531581287,0.0,0.0,0.0666666666666666,0.0,0.6,7.860987567446934,12.26120577329683,-6.916619761791462,16.70404891266553,-6.588714273716645,13.844836384497588,8.167032689650096,13.736368534415345,756.0,755.0,0.1859,-0.2073,-1.0832000000000002,9.8336,8.2978,0.065,4.37757838685,-2.24185238002,0.265704492319,-2.16137312658,-3.74538369828,-2.20747305597e-05
159,0.001,2.617993877991494,0.0,0.0,0.2333333333333333,0.6,0.6,8.09270744568647,10.773026870168446,-6.85541073735083,15.927419106076668,-8.13642817742978,18.070743823701804,10.418650374430502,16.56087135055697,756.0,756.0,-0.2626,-0.2734,-2.1268,11.171,-11.9512,0.0736999999999999,0.538656669713,0.635439956097,0.233425475095,0.0286443466207,0.049626904058,-1.21255273634e-05
160,0.0755,4.71238898038469,0.0,0.0,0.0666666666666666,0.0,0.6,7.8522434210982714,11.879398941007333,-6.6848998835519255,16.465419642484598,-6.444435858963726,14.022723658632467,8.28507866535703,13.79277181645811,756.0,755.0,0.1767,-0.1982,-1.0484,10.0859,6.9990000000000006,0.2634,-0.199401190059,-4.88442637924,0.265704652652,-4.32583228072,9.07125879149e-06,1.11487842735e-05
161,0.0755,4.71238898038469,0.0,0.0,0.0333333333333333,0.0,0.6,6.510538230766041,11.534157121457312,-6.449365388329314,14.062132159731602,-6.458104365820275,12.778631968772443,7.104788700151398,14.209561235720155,755.0,755.0,0.0045,0.0117,0.0043999999999999,-0.0393,0.0148,0.0416,-6.2504417629e-05,0.00015765486508,0.0333628369733,-4.32583131674,0.000101098689012,-0.000136706439967
162,0.001,5.759586531581287,0.0,0.0,0.2333333333333333,-0.6,0.0,8.910285129286347,15.697467263902311,-9.194469885617854,18.534986222053806,-7.25326939621494,12.25686705929354,7.826010982052287,14.061772084662076,756.0,756.0,0.517,0.0815999999999999,-1.9322,-1.5595,20.8321,0.1055999999999999,-0.539248376394,-0.0351049531883,0.233374029213,-0.0286550867699,-0.0496104045815,3.71880047452e-06
163,0.001,5.759586531581287,0.0,0.0,0.9,0.6,0.0,11.741583644360533,14.291492732721593,-13.298962100915059,15.007803881232853,-19.76470749076784,25.82193158390888,19.970316444301726,32.76363780493617,757.0,757.0,-0.5564,-0.0054,-7.3214,-3.0823,-27.4026,-0.162,0.66133495162,-0.0354742953047,0.900038811621,-0.0286500681092,-0.0496235232911,-8.89624329049e-07
164,0.001,5.235987755982988,0.0,0.0,0.0666666666666666,-0.6,0.0,7.069642322893043,12.859948305750814,-7.240153176691948,15.1941764395207,-6.737364761643896,12.486818901467897,7.187688298599977,14.283046498829853,756.0,756.0,0.2287,0.0268,-0.663,-0.281,9.0595,0.0989999999999999,-0.564992133368,-0.0607058275606,0.0667054813799,-0.0496231779186,-0.0286538984635,1.16410726014e-05
165,0.001,4.71238898038469,0.0,0.0,0.4,0.6,0.6,9.207586105140846,10.924881860283588,-7.59866317698708,17.21601716505372,-9.504887080995347,20.999375775922385,12.491013059063341,18.075082537705093,756.0,756.0,-0.2867,-0.296,-3.1918999999999995,12.3015,-13.6709,0.0533,0.599974807039,0.529543743441,0.400032380061,-0.0573047730849,4.02925592836e-06,-1.15586564725e-05
166,0.0755,1.5707963267948966,0.0,0.0,-0.1,0.0,0.0,6.41383134674341,11.914108653033649,-6.70676024942358,13.98367523260286,-6.6193187859369615,12.491157615471186,6.916619761791462,14.413207918928546,756.0,755.0,0.0422999999999999,0.0312,-0.1667,-1.6675999999999995,1.2632,0.006,-0.199428086091,5.07303118911,0.0999881816661,4.32582987635,1.3277459588e-05,1.3770554179e-05
167,0.001,2.617993877991494,0.0,0.0,-0.1,-0.6,0.6,6.370110615000101,11.662463240842845,-6.505644883404359,13.862191240510747,-6.466296224835381,12.508512471484345,6.881643176396815,14.239659358796954,756.0,755.0,0.0044,0.0012,0.0115,-0.0267,0.0193,0.0487,-0.660827948586,0.634925137831,-0.0999891946269,0.0286350968401,0.0496228555498,-7.99698365379e-06
168,0.001,2.617993877991494,0.0,0.0,-0.05,-0.6,0.6,6.36136646865144,11.675479382852714,-6.492528663881366,13.853513812504167,-6.448807932138057,12.508512471484345,6.881643176396815,14.235320644793665,756.0,755.0,0.0053,0.0013,0.0095,-0.0319,-0.0140999999999999,0.0468,-1.57570479415e-05,2.2551805696e-05,-0.049996545777,0.0286432244198,0.0496282233883,-8.7258086961e-06
169,0.001,1.5707963267948966,0.0,0.0,-0.1,0.0,0.6,6.356994395477109,11.662463240842845,-6.483784517532705,13.853513812504167,-6.4531800053123884,12.495496329474475,6.890387322745477,14.222304502783796,756.0,755.0,0.003,0.004,0.0129999999999999,-0.0192,0.0204999999999999,0.0472999999999999,-3.78704152602e-05,0.669866416929,-0.0999635889209,0.0572966957036,4.27094284035e-06,1.08152318013e-05
170,0.0755,0.0,0.0,0.0,0.0666666666666666,0.6,-0.6,6.317645736908131,12.586609323543561,-7.25326939621494,13.419642412175193,-7.471873054931485,12.669044889606067,7.148339640030999,16.200758088283923,756.0,756.0,-0.0924999999999999,0.204,-0.745,-9.337300000000004,-3.651299999999999,0.2228,5.68557614737,-0.799395947827,0.265701150422,3.91357797318e-07,-4.32583864953,-1.94498769233e-06
171,0.0755,0.0,0.0,0.0,0.0333333333333333,0.6,-0.6,6.488156590707035,11.90543122502707,-6.667411590854601,14.118175366704842,-6.518761102927352,12.43909304743171,6.9078756154428005,14.217965788780507,756.0,756.0,0.0002,0.0032,-0.0238999999999999,0.0407999999999999,0.2214999999999999,0.043,7.70021581276e-07,2.07585596566e-05,0.0333384268118,6.99943673127e-07,-4.32581997173,-1.30585362714e-05
172,0.0755,2.617993877991494,0.0,0.0,0.2333333333333333,0.6,0.6,7.821638908877955,11.488914680711254,-7.4631289085828225,15.389418569668738,-8.473077811853258,16.999081464889237,9.76283939828087,17.181307453027404,756.0,756.0,-0.1800999999999999,-0.2045999999999999,-2.108,7.619900000000001,-9.707199999999998,0.1133999999999999,-4.1872322295,3.04934800946,0.431420918981,2.16138053752,3.74538461878,8.15949738129e-06
173,0.0755,3.665191429188092,0.0,0.0,0.5666666666666667,-0.6,0.0,12.438548180971372,23.086297211504753,-14.134912572611755,22.79994208728763,-8.87968061706603,11.215575698504,8.809727446276735,15.124757015468063,756.0,756.0,0.7595000000000001,0.3112,-3.7807,-10.1942,29.269000000000005,0.0511,-5.40892070097,-2.86056333524,0.762846715876,-2.1613703713,3.74539267205,3.73189950961e-06
174,0.0755,0.0,0.0,0.0,0.0666666666666666,0.6,0.6,7.047781957021389,11.883737655010622,-6.842294517827837,15.00327302337595,-6.982200859406426,13.797110530461401,7.882847933318588,14.803692179224623,756.0,756.0,-0.0852999999999999,-0.1248999999999999,-0.8583999999999999,4.9099,-2.5697,-0.051,5.50341825268,0.312991227159,0.247151072661,4.78940266328e-07,-4.32582305126,1.37343559563e-06
175,0.0755,0.0,0.0,0.0,0.0333333333333333,0.6,0.6,6.514389029753021,11.948818365059967,-6.693644029900587,14.187594790757478,-6.501272810230028,12.42607690542184,6.9078756154428005,14.187594790757478,756.0,755.0,-0.0027999999999999,0.001,-0.0117,0.0577,0.1301999999999999,0.0448,7.10199707077e-06,1.24336455018e-06,0.033335028276,1.3651398781e-06,-4.32583057441,1.89985656052e-06
176,0.0755,5.235987755982988,0.0,0.0,0.7333333333333333,0.0,-0.6,10.047024154612377,29.412142228301207,-16.18978696454727,16.22245165830037,-12.421059888274048,10.222010191750648,8.573635494862868,25.429202773281215,756.0,757.0,0.1202,0.8035,-5.2082,-34.1939,2.4938,-0.2998,2.46814404711,-5.41976316088,0.928580191346,-3.74538623976,-2.16137698531,1.50540246765e-05
177,0.001,2.617993877991494,0.0,0.0,0.5666666666666667,0.0,-0.6,8.228732799941193,22.014629297579344,-13.290212783743405,14.113500265515766,-12.38465845647715,12.129535448123978,8.390595167616803,26.2300118745759,757.0,756.0,0.0566999999999999,0.5688,-4.291,-25.4182,-0.778,-0.2967000000000001,-0.061550569735,-0.564447648315,0.566753089816,0.0286338304254,0.0496208077689,6.3422238003e-06
178,0.0755,1.0471975511965976,0.0,0.0,0.0666666666666666,0.6,0.0,6.444435858963726,12.60830289356001,-7.506849640326132,13.63223939833639,-7.8391272015752795,13.233077710033733,7.397547810967859,16.625952060606316,756.0,755.0,-0.1424,0.1288,-0.9546999999999995,-7.285800000000002,-6.1808,0.0950999999999999,3.0430758931,4.37750297753,0.265704686412,3.74537002347,-2.16138039252,-2.39345675835e-05
179,0.0755,2.0943951023931957,0.0,0.0,0.4,0.0,0.0,8.683697292867235,18.67184393786014,-11.710961034259741,16.78772855329113,-9.847356476697302,12.376988390336958,8.023123846407309,18.828130006626232,757.0,756.0,0.3607,0.23,-3.1458000000000004,-10.3375,12.5823,-0.1106999999999999,-2.85234792571,4.40213644156,0.596845692222,3.74537054215,2.16136033425,-3.42712855198e-05
180,0.001,0.5235987755982988,0.0,0.0,0.9,0.0,-0.6,11.019764977699024,30.640752037530074,-18.25982493724324,14.786398617147555,-16.063746327157926,11.599899326194441,10.704789559519458,32.255708081446365,757.0,757.0,-0.0512,0.6205,-7.1027000000000005,-28.9826,-6.247300000000001,-0.3702,0.0613209727908,-0.564506681832,0.900026248687,0.0286462705727,-0.0496170387372,7.07517990184e-06
181,0.001,5.235987755982988,0.0,0.0,0.7333333333333333,-0.6,-0.6,12.43277970092125,31.62622252669405,-18.911649066531513,19.86569585204557,-11.356613688807728,8.64348785870252,8.128115652467164,19.639949308272325,757.0,757.0,0.5660999999999998,0.541,-5.2707,-22.668099999999995,21.4868,-0.1432,-0.564663889687,-0.661281157321,0.733369717511,-0.049624195559,-0.0286477449042,2.0017191923e-05
182,0.001,5.235987755982988,0.0,0.0,0.3666666666666666,-0.6,-0.6,9.283025519125578,14.864541651530601,-9.493009131245289,18.168255494058283,-8.941802149431046,15.298669620325303,9.755488646394928,17.069911733007686,757.0,756.0,0.0346,-0.0795999999999999,-2.4666,3.2368,0.5363,0.1006999999999999,9.25681152886e-06,-5.72946391586e-06,0.366669053008,-0.0496222517114,-0.028646844843,-4.46537389459e-06
183,0.001,5.235987755982988,0.0,0.0,0.9,0.6,-0.6,8.989923393875147,19.71375106296742,-14.60698501807743,10.605746277654573,-19.73408488066705,16.449108737631263,14.29638425848369,33.453901275319744,757.0,757.0,-0.5364000000000001,0.4972,-7.1964,-26.1119,-27.827000000000005,-0.3858,0.635407724315,-0.661453117445,0.900035814367,-0.0496216301429,-0.0286449658443,8.81784499766e-07
184,0.001,4.188790204786391,0.0,0.0,0.2333333333333333,0.0,0.6,8.928678173673564,12.159924405939606,-7.275057228230837,18.576335784725302,-7.165690763585154,16.049711006340136,9.584876961547662,14.261103774905964,757.0,756.0,0.1008999999999999,-0.3320999999999999,-1.9808,14.771599999999998,3.7836,0.1720999999999999,-0.0351381824541,0.539142973586,0.233366344434,-0.0496119907642,0.0286547680738,9.09177690078e-06
185,0.0755,3.665191429188092,0.0,0.0,0.0666666666666666,-0.6,0.0,6.70676024942358,12.291576771319859,-6.890387322745477,14.378498206902227,-6.584342200542315,12.378351051385653,6.995317078929418,14.369820778895647,756.0,756.0,0.1096999999999999,0.0422999999999999,-0.3250999999999999,-0.8065,3.4801,0.1281,-5.37632846658,-2.84189616458,0.265701520373,-2.16136255685,3.74539837444,9.41679406155e-06
186,0.001,0.5235987755982988,0.0,0.0,0.0666666666666666,-0.6,0.6,7.130851347333675,12.161415351221166,-6.8641548836994914,15.38074114166216,-6.549365615147668,13.029158151879114,7.432524396362507,13.931610664563383,756.0,755.0,0.1393,-0.1204,-0.5789000000000001,5.7522,6.2102,0.0371,-0.710482197915,0.55282024009,0.0491572199611,0.0286475188625,-0.0496114502572,-1.5429827432e-05
187,0.001,0.5235987755982988,0.0,0.0,0.0333333333333333,-0.6,0.6,6.405087200394749,12.165754065224455,-7.039037810672727,13.528110262257437,-7.323222567004235,13.055190435898854,7.30136220113258,15.923080392073377,756.0,756.0,-0.1316,0.1197999999999999,-0.6293,-5.3885,-5.795300000000001,0.0508,-1.19695263894e-05,-1.47815728594e-05,0.0333392376639,0.0286458494484,-0.0496104505232,1.35098376402e-05
188,0.001,1.0471975511965976,0.0,0.0,0.7333333333333333,0.0,0.0,13.00585997566463,19.622584189520534,-14.436373333230163,21.458945497522127,-13.360207321116642,17.79490544089484,13.697056032225346,22.50519390231736,757.0,757.0,0.0499999999999999,0.0389,-5.7648,-2.1978,-0.3413,-0.0751,0.0353208024663,0.0611999013766,0.733369587801,0.049609245496,-0.0286544214157,-1.39607969185e-05
189,0.0755,3.665191429188092,0.0,0.0,0.2333333333333333,0.6,0.6,8.258846226311045,10.955252858306615,-6.929735981314455,15.923080392073377,-8.009638055374184,17.57613042732677,10.35744134998987,16.58690363457671,756.0,756.0,-0.1638,-0.2019,-2.2153,8.944799999999999,-9.0391,0.0516,-4.18719955864,-2.2481892923,0.431415588328,-2.16137664164,3.74539231154,-7.39974400415e-06
190,0.0755,3.665191429188092,0.0,0.0,0.1166666666666666,0.6,0.6,6.435691712615065,11.514946964730992,-6.4750403711840425,13.862191240510747,-6.553737688321998,12.825238593724498,7.10461890828769,14.460933772964733,756.0,756.0,0.0121999999999999,0.0068,0.0096999999999999,0.0109,0.0539,0.0618,-5.64592554575e-06,-5.59995418792e-06,0.116669295959,-2.16137657601,3.74539775631,-6.4386457543e-07
191,0.001,4.188790204786391,0.0,0.0,0.4,0.6,0.0,8.114991676709682,12.290162796578016,-8.670573317109753,14.178619460834971,-11.063511563557297,18.532922987845833,11.509726739311684,22.16223280696954,757.0,756.0,-0.3856,0.0498999999999999,-3.1804999999999994,-3.6805,-18.1792,-0.0869,0.564758677925,-0.0610065362936,0.400038655891,-0.049620666039,0.0286599933103,1.69405613879e-05
192,0.001,0.0,0.0,0.0,0.0666666666666666,0.6,-0.6,6.343878175954116,12.365334909375784,-7.240153176691948,13.181013141994256,-7.6729884209507055,13.124609859951489,7.3625712255732125,16.7604521947083,756.0,756.0,-0.1495999999999999,0.1919,-0.8305999999999999,-9.1619,-7.1594,0.0153,0.670009393479,-0.600002047033,0.066708011043,4.34699678538e-06,-0.0572992494684,1.65309931787e-05
193,0.0755,3.665191429188092,0.0,0.0,-0.1,0.0,-0.6,6.378854761348763,11.675479382852714,-6.518761102927352,13.805787958467981,-6.501272810230028,12.560577039523823,6.942852200837447,14.365482064892358,756.0,756.0,0.0155,0.006,0.0139,-0.0501,0.0681,0.067,-4.76552787695,-3.43574413355,0.0999958654402,-2.16138636167,3.74543556906,6.80689483392e-05
194,0.0755,0.5235987755982988,0.0,0.0,0.0666666666666666,0.6,-0.6,6.304529517385138,13.055190435898854,-7.64675598190472,13.341545560115977,-7.900336226015912,12.703754601632385,7.157083786379661,16.93400075483989,756.0,756.0,-0.0974999999999999,0.2485,-0.9743,-12.0773,-4.0893,0.2405,4.91498600726,1.80002696108,0.258364549236,2.16135710496,-3.74537873555,-2.54531090861e-05
