,theta,phi,xoff,yoff,zpush,xshear,yshear,Bx00,Bz00,Bx01,Bz01,Bx10,Bz10,Bx11,Bz11,Temp0,Temp1,Fx,Fy,Fz,Tx,Ty,Tz,X,Y,Z,U,V,W
483,0.0355,0.0,0.0,0.0,0.175,0.0,0.6,8.355922970300233,11.218196897040198,-5.910006261112382,18.075886011492955,-5.707121528202975,15.147833246993697,8.919051146067918,12.36907674692211,750.0,751.0,0.122,-0.2996,-1.1980000000000002,12.5011,2.6934000000000005,-0.0531,2.44658153519,0.555901025286,0.218882602524,1.68632467602e-06,-2.03400150019,-4.47557335743e-06
484,0.0355,1.0471975511965976,0.0,0.0,0.45,0.0,0.6,11.100569201420747,11.344537755298127,-6.4201604226421995,25.023493957072763,-5.955446663399592,18.763795741961992,11.214744872952098,11.253654936119627,750.0,751.0,0.1263,-0.5519000000000001,-3.0089,21.5001,0.366,0.3683999999999999,1.20607963723,2.72137546505,0.493543457809,1.76140505643,-1.01684104004,-2.21181832331e-06
485,0.0355,1.0471975511965976,0.0,0.0,0.225,0.0,0.6,8.05096227795351,15.01277922609729,-8.616417321431586,16.78320724626062,-7.419257986663867,12.472892316981005,7.950622907231653,15.053871105481576,750.0,750.0,0.1289,0.1364,-1.0074999999999998,-7.9131,3.8251,-0.1349999999999999,1.39517958648e-05,-4.74578181418e-06,0.225009149247,1.76140094429,-1.01685144103,-1.68036612038e-06
486,0.001,0.0,0.0,0.0,1.0,0.0,0.0,18.315067866080387,20.54128092021147,-17.535468467499502,31.473917762178594,-14.389788097446125,21.286256325801325,17.708402081577407,18.7157403835812,750.0,751.0,-0.0514,-0.0689,-7.311800000000001,-2.9182,-10.8477,-0.0491,0.0710499989166,-7.0382934453e-05,1.00003046464,-1.43320002767e-05,-0.0572889591123,-1.60180355193e-05
487,0.0355,1.0471975511965976,0.0,0.0,0.175,0.0,0.6,8.16423339225372,11.636428703687134,-6.402867061234409,18.145059457124116,-6.04693487110361,14.598904000769593,8.534273854744582,12.498776957480539,750.0,750.0,0.1302,-0.3092,-1.182,12.320899999999998,2.7564,-0.0341999999999999,1.20126905566,2.71290873066,0.218888119301,1.76140789199,-1.01683835857,-4.13583460803e-06
488,0.07,0.0,0.0,0.0,0.175,-0.6,0.0,8.229582112042305,14.341865702934498,-7.9203595247680205,17.915922418470892,-6.378035051365767,12.063373672972547,7.578815636964159,12.745207357541553,750.0,750.0,0.3131,0.051,-1.3855,-2.9931999999999994,11.726,-0.1767999999999999,4.13681201784,-0.171416415291,0.345575864431,-9.65796478791e-06,-4.01070451406,-1.55251838696e-05
489,0.07,0.0,0.0,0.0,0.0875,-0.6,0.0,7.157863107509533,12.189714531230475,-6.575800675312314,15.62455203193866,-6.1035704282537155,12.834488566477834,7.4404687457018355,13.28994824188695,750.0,750.0,0.0489999999999999,-0.0058,-0.2673,0.1515,0.4875999999999999,-0.0602,-8.37818255913e-06,3.41760726662e-06,0.0874982141667,8.8499482672e-07,-4.01070239098,8.87711088143e-06
490,0.001,2.0943951023931957,0.0,0.0,-0.1,-0.6,-0.6,6.865972159120525,11.727916911391151,-6.3682803384188285,15.187894656391952,-6.055648033742088,12.738643777454579,7.289151833383669,13.251038178719423,750.0,750.0,0.0462,-0.0054,-0.1586,-0.0059,-0.2213999999999999,-0.0604,-0.63488918052,-0.539535435464,-0.0999668999171,0.0496131682602,0.0286335655504,1.59843428159e-05
491,0.001,5.235987755982988,0.0,0.0,0.45,0.6,0.6,9.754385573775924,8.673953406604674,-5.114511636354022,19.48961830657982,-7.070731481124754,24.51012650203812,13.570965364763545,14.301609884242692,750.0,750.0,-0.3266,-0.4788,-3.1213,18.9202,-19.8889,0.4431999999999999,0.635181079903,0.538985498719,0.450036771782,-0.0496177479384,-0.0286506339941,-4.77307172355e-06
492,0.001,5.235987755982988,0.0,0.0,0.225,0.6,0.6,8.582465198900657,13.139449258824559,-7.48802548957326,18.136412776420222,-6.669925999754774,13.936703640245279,8.663974065303009,13.58393538581939,750.0,750.0,0.2537,0.0023999999999999,-1.4091,-0.8021,7.3783,-0.2651,-4.9723707267e-06,1.54284355941e-05,0.22500241189,-0.0496150814069,-0.0286479487985,-1.05511118174e-06
493,0.0355,2.0943951023931957,0.0,0.0,0.45,0.6,0.6,9.588835483644845,8.800294264862602,-5.737072647034478,18.841117253787683,-7.972543814207209,24.889149076811904,13.821719105176507,15.602935330178923,750.0,751.0,-0.3161,-0.4867999999999999,-3.2809000000000004,18.3468,-19.8934,0.4608,-0.69436782055,2.72139197162,0.493547629907,1.76140376691,1.01685814817,-7.93545094757e-06
494,0.001,3.141592653589793,0.0,0.0,1.0,0.6,-0.6,12.468535735661765,19.61768568053282,-16.087149449597053,15.088457828297157,-20.388800574038108,20.715544172981026,18.66386029935783,33.26378066788491,750.0,751.0,-0.1563999999999999,0.1055,-6.633,-11.7018,-15.9212,-0.2455999999999999,0.528946321499,-0.599981383739,1.00004290109,3.3956524075e-06,0.0573014584033,-9.91813848659e-06
495,0.0355,5.235987755982988,0.0,0.0,0.45,0.0,0.6,11.165917921209331,11.026507318993685,-6.000796408503282,24.509016455191,-5.6199899018181965,18.959841901327746,11.42658855019753,11.041811258874194,750.0,750.0,0.1159,-0.4822999999999999,-2.9825,19.8446,-0.0733999999999999,0.3340999999999999,1.20612471965,-1.60957810662,0.493533157055,-1.76139894289,-1.01684408902,-9.47270722998e-06
496,0.0355,5.235987755982988,0.0,0.0,0.225,0.0,0.6,9.440711718790721,11.727916911391151,-6.178053362933134,20.496956608583616,-5.458796393006357,15.265460942613148,9.360031861966574,11.400648508085846,750.0,751.0,0.235,-0.3025,-1.4317999999999995,15.1048,8.046100000000001,0.0197,0.000173547199582,0.000385172879477,0.224929384653,-1.76132492757,-1.01693734152,-0.000107084693928
497,0.001,4.188790204786391,0.0,0.0,1.0,0.0,0.0,18.476261374892225,20.001064836625844,-17.172307877935904,31.530121186753913,-14.267803820507437,21.913604035771726,18.08453269219685,18.620626895838353,750.0,751.0,-0.028,-0.0716999999999999,-7.2921,-2.8383000000000003,-10.0348,-0.0523,-0.0355176159218,-0.0615182013776,1.00003647411,-0.0496137395505,0.0286544681179,-7.57539400285e-06
498,0.0355,4.188790204786391,0.0,0.0,0.45,0.6,0.0,8.852573240693468,11.196413990444004,-7.73877922998622,15.572671947715289,-10.259749006807638,20.436722968549734,12.909494290915562,20.5228966506953,750.0,751.0,-0.403,0.0064999999999999,-3.0963,-2.2721,-22.6506,0.0499,-0.694342453,-2.20952701146,0.49353635115,-1.76141079308,1.01684451885,1.40635779906e-05
499,0.001,0.0,0.0,0.0,0.175,0.0,0.6,8.368393330324938,10.954670977678223,-5.906508283823159,18.13431987359605,-5.843071721798162,15.530727892439675,9.108207360862632,12.551870200809274,749.0,750.0,0.0923999999999999,-0.3495,-1.3070999999999997,14.7958,0.6527999999999999,0.0885,0.0701304799678,0.599980220704,0.175035832644,2.5726759775e-06,-0.0573083503385,-1.12713035914e-05
500,0.001,0.0,0.0,0.0,0.0875,0.0,0.6,7.12750253992816,12.247809801354865,-6.7447398910372725,15.338774255722177,-6.448278107289924,12.992344275592933,7.647783220458662,13.995011215291303,749.0,750.0,0.0926999999999999,0.1173,-0.5809,-5.2262,1.6008000000000002,-0.0728999999999999,-4.50005044024e-06,2.68479105743e-05,0.087501771508,1.63780693803e-05,-0.0573005429556,2.66026151609e-05
501,0.001,3.141592653589793,0.0,0.0,1.0,-0.6,-0.6,17.321767325293912,33.53696299550114,-24.314466139353353,26.298879360897306,-10.603918931027511,5.890097943611009,8.785027595157542,13.177541392736313,750.0,750.0,0.4126999999999999,0.3319,-6.489399999999999,-21.059400000000004,11.1037,-0.5738000000000001,-0.671040512379,-0.60003651586,1.00003329735,-2.5236419288e-07,0.0572947877217,2.10276453031e-06
502,0.001,4.188790204786391,0.0,0.0,0.7250000000000001,-0.6,0.6,16.515799781234715,14.381074934807648,-8.927697826771814,33.25945732753296,-4.761743381928131,14.17195903148418,10.734854093885914,6.134819959413657,750.0,750.0,0.5199,-0.493,-4.3322,19.1714,16.133399999999998,0.1548999999999999,-0.635370815873,0.538655283594,0.725031059089,-0.0496157137939,0.0286505732621,-2.97839511123e-06
503,0.001,4.188790204786391,0.0,0.0,0.3625,-0.6,0.6,9.545269670452456,14.071757661141685,-8.512657152984843,19.13078105736817,-7.976900395526448,15.7751809569641,10.159849827076881,15.421355035397122,750.0,750.0,-0.0775,0.0098,-2.2332,-2.2617,-7.2113,0.0230999999999999,-8.59960500681e-07,-2.06923722709e-07,0.3624973553,-0.0496175680312,0.02864687832,-1.12987320727e-05
504,0.001,1.0471975511965976,0.0,0.0,1.0,0.0,0.0,18.434847742245466,20.55960109562662,-17.473240307081824,31.450968396451188,-14.311607115909506,21.260595542131462,17.82322360700112,18.644172088293292,749.0,750.0,-0.062,-0.0703,-7.305999999999999,-2.8413,-11.5692,-0.0283999999999999,0.035473471953,0.0614274237742,1.00002713498,0.0496239155177,-0.028644448675,4.39153064341e-06
505,0.001,0.0,0.0,0.0,0.45,-0.6,0.6,12.125897723701849,13.519178611164897,-7.686670253783029,27.799908045441263,-5.285759366812942,14.40304117414927,9.717437549611034,9.17301908306991,749.0,750.0,0.4733,-0.4164,-2.8401000000000005,16.9745,15.5851,0.1042999999999999,-0.529698055412,0.599929864876,0.450045645406,-6.59221656987e-05,-0.0573099483416,-1.53762925171e-05
506,0.001,2.0943951023931957,0.0,0.0,-0.1,0.6,0.6,6.89238639016877,11.555523360396663,-6.191679861535177,15.183226122424712,-5.908381763397992,12.757228125833542,7.3323661723832485,13.079005541428458,749.0,750.0,0.0450999999999999,-0.0063,-0.1615,-0.0043,-0.2202,-0.068,0.564994491479,0.660499096451,-0.0999684210852,0.0496262483994,0.0286512548818,1.19002291086e-05
507,0.0355,0.0,0.0,0.0,0.45,-0.6,0.6,11.940310764661898,14.107320517140625,-8.031895858675382,27.070943622599984,-5.36530727872745,13.4633095866851,9.323044709075349,9.042360176379704,748.0,750.0,0.4503,-0.3631999999999999,-2.8212,14.6712,15.560399999999998,0.0123,1.85635135021,0.555910030683,0.493539619276,-7.20232628042e-06,-2.03400116818,9.42826301453e-06
508,0.001,2.0943951023931957,0.0,0.0,1.0,-0.6,-0.6,17.468259126567975,33.517113349032975,-24.537718027674995,26.495032038334756,-10.384296614373037,5.490397497159077,8.602675927645874,12.508662386004422,749.0,750.0,0.4340999999999999,0.3269999999999999,-6.4216,-20.843,11.9201,-0.5879000000000001,-0.635543284168,-0.53855760694,1.00002738561,0.0496084422121,0.0286571482707,8.27198341224e-06
509,0.001,2.0943951023931957,0.0,0.0,0.5,-0.6,-0.6,11.022160046242197,15.756510670131464,-10.195325872221815,21.681800594843597,-9.059667278435159,16.48319867949682,11.214426637086003,15.990381916491902,748.0,750.0,-0.0483999999999999,-0.1394,-3.0301,3.6692,-7.1111,0.1803,-3.57215102449e-06,6.94323035773e-08,0.499999679998,0.0496129593345,0.0286360377055,-2.35607152062e-05
510,0.001,0.0,0.0,0.0,-0.1,-0.6,-0.6,6.927468927602676,11.901147937809874,-6.365061556821243,15.208783448524029,-5.991912508359852,12.701810175673499,7.2805249557670395,13.192173036695317,748.0,749.0,0.0468999999999999,-0.0063,-0.1615,-0.0063,-0.2251,-0.0611,-0.53013526448,-0.600015412736,-0.0999556945961,-9.41787820669e-06,-0.0573022887431,-1.86524407234e-05
511,0.001,5.235987755982988,0.0,0.0,0.175,0.0,0.0,7.819229811609533,12.789963779723935,-7.189900638407381,16.77931193405036,-6.653738382515343,13.477081861055586,8.143662967992034,13.810133279053794,747.0,749.0,0.0953999999999999,-0.0249,-1.2291,0.3657999999999999,0.9879,-0.0786999999999999,0.0349855096434,-0.0607836885677,0.175034462871,-0.0496091196445,-0.0286436997216,2.27888978797e-05
512,0.0355,3.141592653589793,0.0,0.0,-0.1,0.6,0.0,6.862197549515967,11.748848055607553,-6.36074333324131,15.165601212724699,-6.022372484800316,12.649593073204132,7.271888508607174,13.20944593101505,748.0,749.0,0.0507,-0.0033,-0.1627999999999999,0.0077,-0.2231999999999999,-0.0777,-1.92511392213,-0.0440821483654,-0.0557742966789,-1.29380097932e-06,2.03401192754,2.39426359354e-06
513,0.0355,3.141592653589793,0.0,0.0,-0.05,0.6,0.0,6.870900399927528,11.753199480813334,-6.347788662501511,15.165601212724699,-6.026723910006097,12.680053049644597,7.2805249557670395,13.226718825334782,748.0,749.0,0.0462999999999999,-0.0044,-0.1891,0.0398,-0.4492999999999999,-0.0929,0.000167405459367,-1.52020247477e-05,-0.0499758432134,8.73257670096e-05,2.03397126121,-9.96343382605e-05
514,0.0355,2.0943951023931957,0.0,0.0,-0.1,0.6,0.6,6.8883061007506505,11.87503938657519,-6.347788662501511,15.161282989144766,-5.983209657948291,12.688755900056158,7.254615614287442,13.187854813115385,748.0,748.0,0.0474999999999999,-0.0098,-0.1617,0.0344999999999999,-0.1972999999999999,-0.0757999999999999,-0.684530376372,2.70440048421,-0.0557686440522,1.76139510301,1.01684073744,-1.18896646607e-06
515,0.001,0.0,0.0,0.0,0.7250000000000001,0.0,-0.6,9.951709445620176,25.47759457984527,-15.334011932342086,16.733116372240378,-12.593024545528985,11.627008149845697,9.39645450993421,24.842740255354553,748.0,749.0,0.037,0.3912,-4.7091,-21.9005,-4.3895,-0.4846,0.0706887814302,-0.5999856975,0.725040419476,-2.70654038921e-06,-0.0572717719576,-1.23773302841e-05
516,0.07,4.188790204786391,0.0,0.0,-0.1,0.0,0.0,6.771157295147966,11.807123992502715,-6.365608308313858,14.841577608333123,-6.0927369110483625,12.724731050483589,7.211478971655903,13.46487994707745,747.0,748.0,0.054,0.0051,-0.1644,-0.0447,-0.2076,-0.0665,-2.6159449578,-4.40545190022,0.0719152413444,-3.47264218923,2.00412176083,-3.11072040849e-06
517,0.001,0.0,0.0,0.0,0.45,0.0,0.6,11.083079999123125,10.935131542126586,-6.114604589185129,24.687284206476967,-5.870072602597996,19.403004992575585,11.533975182001045,11.331018673744195,748.0,749.0,0.0927999999999999,-0.5362,-3.0811,21.4591,-1.5366000000000002,0.4090999999999999,0.0704471998078,0.599990657781,0.450032053984,-1.28710548853e-06,-0.0572974372571,-7.13374053537e-06
518,0.001,5.235987755982988,0.0,0.0,-0.1,-0.6,-0.6,6.8407388730043355,11.437471860140752,-6.16708764242746,15.061676607468044,-5.957922603951647,12.903033843740536,7.366842971045258,13.184361614846669,747.0,748.0,0.0455999999999999,-0.0057,-0.1623,-0.0127,-0.202,-0.0498,-0.565098810042,-0.66059147399,-0.0999711405495,-0.0496184069183,-0.0286508182707,-1.13539096575e-05
519,0.001,4.188790204786391,0.0,0.0,0.175,0.6,-0.6,6.979902028717075,12.607312137850966,-7.375474304344666,14.431589276611215,-7.714857444824979,13.872827085113688,8.217029301037007,16.58079126816396,747.0,748.0,-0.1513,0.1719,-1.1359,-8.903099999999998,-9.2212,-0.0565,0.564956464318,-0.660832628056,0.175037636098,-0.0496195400371,0.0286548921127,-3.09339676344e-06
520,0.001,4.188790204786391,0.0,0.0,0.0875,0.6,-0.6,7.523508105719962,11.959333694063524,-6.486446974505578,16.30027293593318,-6.1014346082804085,13.533616893063886,7.910616968908001,13.180045948196964,747.0,748.0,0.1386,-0.1156999999999999,-0.6559,4.8198,3.1022,-0.0546999999999999,-9.08499791174e-06,-9.00953548819e-06,0.0874956789908,-0.0496136186749,0.0286498807244,-1.24013038744e-05
521,0.001,2.0943951023931957,0.0,0.0,0.45,-0.6,-0.6,9.771862840203905,21.29631167266512,-12.282387285058467,19.515444589962893,-8.12364921473115,10.106724183637684,7.470418970638161,14.58695327600057,747.0,748.0,0.4394999999999999,0.3254,-2.8818000000000006,-16.8959,14.8398,-0.5189,-0.63524077032,-0.538986703213,0.450037674262,0.0496226709626,0.0286422462305,-8.09439737547e-06
522,0.0355,2.0943951023931957,0.0,0.0,0.7250000000000001,0.0,-0.6,9.645746230339235,27.315118157241088,-16.231222269537913,16.11038360334619,-12.833452265884167,10.619888320328409,8.562282633013352,25.276859567318148,747.0,749.0,0.1369,0.343,-4.944999999999999,-20.7104,-0.8005999999999999,-0.4961,-1.29911282089,1.52976873826,0.76819289723,1.76138303481,1.01685590712,-3.47089911311e-05
523,0.001,5.235987755982988,0.0,0.0,0.45,-0.6,0.6,12.115892244240356,13.746710475249017,-7.914932635557705,27.685001557853152,-5.40126998110069,14.264223460555767,9.645514962089134,9.334786963310423,747.0,748.0,0.479,-0.4084,-2.8663,16.715799999999998,15.962300000000004,0.1045,-0.564802742122,0.53894172101,0.450037892737,-0.049603665944,-0.0286578455683,-3.45087214589e-05
524,0.0355,0.0,0.0,0.0,-0.1,0.0,-0.6,6.849726253457305,11.591510100235174,-6.241071167296541,15.121766076393692,-5.950047741740515,12.70415598912164,7.293470175465411,13.137735159354017,746.0,748.0,0.0426999999999999,-0.0054,-0.1606,-0.0039,-0.2705,-0.0531,2.43686533182,-0.644110211735,-0.0557694719874,-7.2790748565e-06,-2.03399864002,6.80565395389e-06
525,0.001,5.235987755982988,0.0,0.0,1.0,-0.6,-0.6,17.29971979453989,33.44699470583366,-24.482776903772553,26.394617229591564,-10.419841283991346,5.479549256189106,8.562282633013352,12.524064617441908,747.0,748.0,0.4287999999999999,0.3319,-6.4059,-20.9117,11.6793,-0.5803,-0.564501556711,-0.661538924972,1.00003015201,-0.0496233374045,-0.0286452160548,3.53320212836e-06
526,0.0355,4.188790204786391,0.0,0.0,0.175,-0.6,-0.6,7.592938937049437,13.812455605004644,-7.539317484750763,16.16553886318413,-6.493331867173359,12.173910682699184,7.4444290495879955,13.741570655844352,746.0,747.0,0.2024,0.1523,-0.8984,-6.713800000000001,6.0038,-0.1406,-1.88941738929,-2.80109200213,0.218883636131,-1.76142019953,1.01684005225,1.55061747592e-05
527,0.0355,4.188790204786391,0.0,0.0,0.0875,-0.6,-0.6,7.684415504512817,11.285262158579943,-6.1282466425801205,16.30890426923259,-6.25799315845724,14.851318023718886,8.67017429925596,13.60729694651769,747.0,747.0,-0.0491999999999999,-0.1596,-0.742,7.6583999999999985,-5.357200000000001,-0.0376,1.48854474752e-05,-1.64621298903e-05,0.0874998666365,-1.76141285834,1.01684324454,-1.72946580303e-05
528,0.001,2.0943951023931957,0.0,0.0,0.45,-0.6,0.0,11.704513198325206,18.258692887547046,-10.877665158204476,24.56316537508901,-6.562872235228764,11.113420069854271,8.367434737080366,10.756898058906408,746.0,747.0,0.5992999999999999,-0.0193,-2.8731000000000004,-0.9351,20.9992,-0.3233,-0.635299473239,0.0609708029497,0.450039033127,0.0496230520277,0.0286504289545,2.72766722692e-05
529,0.001,4.188790204786391,0.0,0.0,0.45,-0.6,0.0,11.604548919245563,18.145689789457013,-10.91217004371821,24.481216271993894,-6.580257327242615,10.996070698760777,8.319990519498981,10.735332505460326,746.0,747.0,0.5962,-0.0111,-2.864,-1.2146,20.9322,-0.3197,-0.635295292862,-0.0611030098363,0.450036757469,-0.0496387086763,0.0286424698556,-5.33745896596e-05
530,0.0355,4.188790204786391,0.0,0.0,-0.1,0.0,0.6,6.867111345471157,11.69582065231828,-6.292828495567141,15.173523404664293,-5.941355195733589,12.617230529052385,7.241712847194812,13.107543384529501,746.0,747.0,0.0517,-0.0008,-0.1598,-0.0028,-0.1430999999999999,-0.0551,-1.28461079489,-1.59266946484,-0.0557695427068,-1.76140363327,1.01683823132,2.95027108606e-05
531,0.0355,3.141592653589793,0.0,0.0,0.175,0.6,-0.6,7.071386176633906,13.23874756854756,-7.918871225401831,14.306588156131738,-8.25791870657924,13.903727338077362,8.281172523296032,17.601804722693284,746.0,747.0,-0.1284,0.1986,-1.3465,-10.1884,-9.0774,-0.1839,-1.93477223326,-0.644108003564,0.218883395634,-1.0907186719e-07,2.03399838767,1.95235045606e-07
532,0.001,1.0471975511965976,0.0,0.0,0.45,0.0,0.6,11.109073796850808,10.935222876712297,-6.051294296971006,24.632175146116477,-5.8240058246400945,19.59299869961011,11.550510425722278,11.386612219532044,746.0,747.0,0.0858999999999999,-0.5426,-3.0884,21.792800000000003,-1.8858,0.4112999999999999,0.0352160707884,0.661071026993,0.450027200442,0.0496223116555,-0.0286768494589,-2.62777362424e-05
533,0.0355,2.0943951023931957,0.0,0.0,0.175,0.0,0.6,8.496274006863837,11.35442753269022,-6.146852425194437,18.64315339338425,-5.83793060594325,15.32891153896855,8.896986960449732,12.35836318585726,745.0,747.0,0.1316,-0.3704,-1.3697,14.778200000000002,1.8559,0.1387,-1.28940767387,2.71290522426,0.218870810562,1.76140816267,1.01681933461,-2.3848877896e-05
534,0.001,2.0943951023931957,0.0,0.0,1.0,0.6,0.6,13.742915236949239,5.328530702245341,-5.003208399491353,26.65933717004832,-9.244522678365286,33.46195585365977,22.30309537393947,13.236936705206002,746.0,747.0,-0.2936,-0.5125,-6.7024,18.116100000000003,-22.7067,0.333,0.56444149493,0.661476088078,1.00003499053,0.0496116307626,0.0286528029483,3.11138438897e-05
535,0.001,2.0943951023931957,0.0,0.0,0.5,0.6,0.6,11.195999256920063,16.146404207864144,-10.472232753418107,21.5612403353942,-9.022862755188685,16.024708563767188,11.136451799557477,16.221609302143946,746.0,747.0,0.2061,0.0976999999999999,-2.9994,-6.376199999999999,3.5802,-0.3607999999999999,2.4951373563e-05,2.00756884695e-05,0.499994602977,0.0496337868344,0.028655384413,2.40618350038e-05
536,0.0355,3.141592653589793,0.0,0.0,0.175,-0.6,0.0,8.210109703541148,13.495177675751862,-7.552256816818413,17.67081449372075,-6.349904858059088,12.721541081135491,7.85417456506358,13.090290941772635,746.0,747.0,0.3462,0.0241999999999999,-1.1502,-1.4509000000000003,11.4518,-0.2581,-3.1348848178,-0.0439655748677,0.21891454663,6.26269470362e-05,2.03394945697,0.000150770290001
537,0.0355,3.141592653589793,0.0,0.0,0.175,-0.6,0.6,8.49193030849632,12.262260491501337,-6.7632618899930375,18.539700056634835,-5.885711287985941,13.812960808705013,8.375409721004763,12.310947073180444,745.0,747.0,0.294,-0.2113,-1.1960000000000002,8.722600000000002,8.9982,0.004,-3.13472315996,0.555874160662,0.218882503642,-1.05992795088e-05,2.03400902679,-2.09264233675e-05
538,0.0355,5.235987755982988,0.0,0.0,0.7250000000000001,-0.6,0.0,15.989938379739485,22.44415378988168,-14.548122354727873,31.399445817497455,-6.806263523422678,9.88342480987431,9.368076416978637,8.539959164649034,746.0,746.0,0.5496000000000001,0.0746,-4.3757,-5.610200000000001,18.1622,-0.3433,0.610969929235,-2.21802319592,0.768179160902,-1.76137629429,-1.01681890216,-4.75310598128e-05
539,0.0355,5.235987755982988,0.0,0.0,0.3625,-0.6,0.0,11.263209866972359,12.53156979028741,-6.6296346633583765,25.35468861500258,-5.025659011217516,15.107382922225169,9.75047698863241,9.465980312571517,745.0,747.0,0.26,-0.434,-2.1168,21.4273,8.8273,0.1108,1.7592860696e-06,4.66437838552e-06,0.362500268482,-1.76140476291,-1.01684212094,-1.15270510236e-05
540,0.001,3.141592653589793,0.0,0.0,0.175,0.0,-0.6,7.310431191824358,14.142772353267812,-7.962002332293998,15.415057603260426,-7.245237096772416,12.456418427924262,7.547943706129196,15.26841183982706,746.0,746.0,0.0632,0.255,-1.1359,-12.0203,-0.012,-0.1861,-0.0702051627194,-0.600049053904,0.175035300755,-3.81140119491e-06,0.0573022211418,-3.62378715945e-06
541,0.0355,3.141592653589793,0.0,0.0,0.7250000000000001,0.0,0.0,13.990652798146616,18.749821736938337,-13.72000510239827,25.14112220744405,-11.50458464016592,18.058764329387756,13.69412643826297,18.382477757441503,746.0,747.0,0.1759,-0.0098999999999999,-5.237499999999999,-3.8121,-0.3984,-0.1932,-2.55436445401,-0.0442189201737,0.768211583218,-2.93806860344e-05,2.0340087311,-1.9182379997e-05
542,0.0355,5.235987755982988,0.0,0.0,-0.1,-0.6,0.6,6.823950135369677,11.588987244536154,-6.289100763224884,15.005044384363138,-6.0377407308490465,12.822597580911069,7.319323575021146,13.323927662185136,745.0,746.0,0.0428999999999999,-0.0023,-0.1548,0.0057,-0.2342,-0.0462999999999999,0.596332515035,-1.59265820627,-0.0557732614293,-1.76140785205,-1.01683479783,9.56702442981e-06
543,0.001,2.0943951023931957,0.0,0.0,-0.1,0.0,0.6,6.8106097964261405,11.565432462214398,-0.0,-0.0,-6.03697320180977,12.804120268201283,0.0,-0.0,746.0,746.0,0.0468999999999999,-0.0071,-0.1549999999999999,0.0126,-0.2084,-0.0607,-0.0349537639192,0.660464275376,-0.0999688040967,0.0496175194474,0.0286425740431,9.15793835399e-06
544,0.001,4.188790204786391,0.0,0.0,1.0,0.0,-0.6,14.10800216924011,32.36669505678715,-20.530406880671414,19.52113897939471,-15.720469453524794,11.891402937474105,12.594283212512716,28.371642113667342,746.0,747.0,0.0306,0.2751,-6.7883,-19.1234,-6.709999999999999,-0.4500999999999999,-0.0355439623239,-0.661548547932,1.00002978013,-0.0496201032202,0.0286398736981,1.90177829488e-05
545,0.001,4.188790204786391,0.0,0.0,0.45,0.6,0.6,9.599573392213232,8.752552210547359,-5.349399621084359,18.871612845372542,-7.419036811719548,24.43330331728481,13.599803226850245,14.918833270405292,745.0,746.0,-0.3522999999999999,-0.4599,-3.0921000000000003,18.0533,-20.8942,0.4252000000000001,0.564708372844,0.538918448433,0.45002598039,-0.0496403520397,0.028648072883,2.05726366794e-05
546,0.001,4.188790204786391,0.0,0.0,0.225,0.6,0.6,8.35353671265542,13.11270565144714,-7.465994603034079,17.381836077543234,-6.906227802502322,14.23404408634053,8.72542292428535,14.263457049239571,746.0,746.0,0.1718,0.0307,-1.3817,-2.0181,3.8494,-0.2723,3.95308302596e-06,-4.62088953367e-06,0.225002374185,-0.0496155856217,0.0286482141937,1.900993055e-09
547,0.001,3.141592653589793,0.0,0.0,0.45,0.6,-0.6,7.232257781916304,14.603513911593161,-9.647023651882995,12.892872092395907,-11.5498939592285,15.402754411216344,9.845309213986042,24.768453040089227,745.0,746.0,-0.2865,0.2839000000000001,-2.8174,-15.660999999999998,-16.6656,-0.1791,0.52955561894,-0.600026957117,0.450036843716,-2.52229116642e-06,0.0572919249387,9.54423042957e-07
548,0.001,3.141592653589793,0.0,0.0,0.7250000000000001,0.6,0.6,11.335079993030872,7.058347357623518,-5.050652617072736,21.841592530193285,-8.33615162064157,31.323589535956092,17.7872684823296,14.828474549526957,746.0,747.0,-0.3492,-0.5051,-4.734,19.0271,-22.8765,0.4589,0.529232471664,0.599958557324,0.72503482077,2.91975592436e-06,0.0572980473104,-3.57274171371e-07
549,0.0355,0.0,0.0,0.0,-0.1,0.6,0.6,6.810919040267126,11.137242614314356,-6.000293531466099,14.867106602030585,-5.937835668396149,13.187468243782522,7.483124691541054,13.306685439393569,745.0,746.0,0.0419999999999999,-0.0049,-0.154,0.0075,-0.2608,-0.0545,3.0368399974,0.55587044159,-0.0557756759376,5.21718573644e-06,-2.0339983861,1.93144038858e-07
550,0.0355,0.0,0.0,0.0,0.175,0.0,0.0,7.783907474591,12.831284977646103,-7.090864123032854,16.625813326770647,-6.476454265968294,13.343841385013144,8.026254709475486,13.66446156231863,745.0,746.0,0.1733999999999999,0.0315,-1.1309,-2.0345,4.9792000000000005,-0.1476,2.44655825629,-0.0440672148691,0.218889835585,-1.37392604627e-06,-2.03398011859,-2.61926369176e-05
551,0.0355,0.0,0.0,0.0,0.0875,0.0,0.0,7.592784746420239,12.544600885389961,-6.793435779878284,16.44476998745917,-6.098552507994288,12.944221135201552,7.685720809341992,13.078225987405276,745.0,746.0,0.1736,-0.0210999999999999,-0.6688000000000002,0.6151,6.083599999999999,-0.1152,-7.45275602013e-07,2.61096154808e-06,0.0875016744591,-1.64885337362e-06,-2.03400017527,-8.77391239761e-07
